Origin Country,Origin Country Latitude,Origin Country Longitude,Destination Region,Destination Country,Dest. Country Latitude,Dest. Country Longitude,Year,No. of Emigrants
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2015,65
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2016,37
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2017,100
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2018,20
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2019,24
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2020,20
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2021,74
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2022,61
Pakistan,30.375321,69.345116,Middle East,Iran,32.427908,53.688046,2023,38
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1981,1948
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1982,1750
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1983,1527
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1984,1190
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1985,1048
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1986,738
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1987,842
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1988,1037
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1989,1219
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1990,1448
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1991,1817
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1992,2437
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1993,1966
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1994,1412
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1995,1489
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1996,1522
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1997,1896
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1998,1282
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,1999,994
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2000,1371
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2001,1628
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2002,1876
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2003,2724
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2004,2212
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2005,1809
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2006,2331
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2007,3653
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2008,5476
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2009,5135
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2010,4618
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2011,0
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2012,32
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2013,951
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2014,1041
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2015,709
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2016,543
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2017,599
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2018,756
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2019,2306
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2020,1177
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2021,2819
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2022,2387
Pakistan,30.375321,69.345116,Middle East,Iraq,33.223191,43.679291,2023,709
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1981,508
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1982,456
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1983,398
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1984,310
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1985,273
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1986,192
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1987,220
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1988,271
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1989,318
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1990,377
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1991,474
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1992,635
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1993,513
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1994,368
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1995,388
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1996,397
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1997,494
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1998,334
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,1999,259
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2000,357
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2001,424
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2002,489
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2003,710
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2004,577
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2005,472
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2006,608
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2007,952
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2008,1428
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2009,1339
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2010,1204
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2011,2875
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2012,3361
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2013,2068
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2014,1563
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2015,431
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2016,242
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2017,141
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2018,86
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2019,20
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2020,6
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2021,77
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2022,350
Pakistan,30.375321,69.345116,Europe,Italy,41.87194,12.56738,2023,291
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1981,11
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1982,10
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1983,9
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1984,7
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1985,6
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1986,4
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1987,5
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1988,6
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1989,6
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1990,8
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1991,10
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1992,14
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1993,11
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1994,8
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1995,8
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1996,8
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1997,11
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1998,7
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,1999,6
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2000,8
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2001,9
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2002,10
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2003,15
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2004,12
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2005,10
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2006,13
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2007,20
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2008,31
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2009,29
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2010,26
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2011,48
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2012,62
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2013,44
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2014,69
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2015,82
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2016,102
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2017,153
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2018,258
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2019,391
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2020,356
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2021,17
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2022,900
Pakistan,30.375321,69.345116,East Asia,Japan,36.204824,138.252924,2023,291
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1981,153
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1982,137
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1983,120
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1984,93
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1985,82
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1986,58
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1987,66
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1988,81
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1989,96
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1990,113
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1991,142
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1992,191
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1993,154
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1994,111
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1995,117
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1996,119
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1997,149
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1998,100
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,1999,78
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2000,107
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2001,128
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2002,147
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2003,214
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2004,173
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2005,142
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2006,183
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2007,286
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2008,429
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2009,403
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2010,362
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2011,178
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2012,279
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2013,345
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2014,328
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2015,321
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2016,282
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2017,285
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2018,170
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2019,205
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2020,54
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2021,334
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2022,349
Pakistan,30.375321,69.345116,Middle East,Jordan,30.585164,36.238414,2023,42
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1981,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1982,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1983,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1984,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1985,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1986,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1987,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1988,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1989,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1990,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1991,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1992,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1993,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1994,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1995,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1996,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1997,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1998,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,1999,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2000,1
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2001,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2002,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2003,3
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2004,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2005,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2006,2
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2007,4
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2008,5
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2009,5
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2010,5
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2011,11
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2012,8
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2013,6
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2014,3
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2015,11
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2016,15
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2017,8
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2018,17
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2019,25
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2020,34
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2021,19
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2022,28
Pakistan,30.375321,69.345116,Africa,Kenya,-0.023559,37.906193,2023,5
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1981,5168
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1982,4643
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1983,4052
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1984,3158
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1985,2779
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1986,1958
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1987,2234
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1988,2753
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1989,3236
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1990,3841
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1991,4821
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1992,6465
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1993,5217
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1994,3745
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1995,3951
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1996,4039
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1997,5031
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1998,3400
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,1999,2636
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2000,3637
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2001,4319
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2002,4977
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2003,7226
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2004,5868
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2005,4798
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2006,6184
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2007,9690
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2008,14527
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2009,13623
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2010,12251
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2011,173
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2012,5
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2013,229
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2014,132
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2015,164
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2016,770
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2017,773
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2018,493
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2019,126
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2020,419
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2021,1607
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2022,2089
Pakistan,30.375321,69.345116,Middle East,Kuwait,29.31166,47.481766,2023,718
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1981,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1982,11
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1983,10
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1984,8
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1985,7
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1986,5
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1987,5
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1988,7
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1989,8
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1990,9
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1991,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1992,15
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1993,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1994,9
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1995,9
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1996,10
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1997,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1998,8
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,1999,6
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2000,9
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2001,10
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2002,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2003,17
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2004,14
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2005,11
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2006,15
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2007,23
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2008,35
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2009,33
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2010,29
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2011,30
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2012,23
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2013,15
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2014,57
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2015,33
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2016,42
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2017,24
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2018,27
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2019,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2020,1
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2021,7
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2022,12
Pakistan,30.375321,69.345116,Middle East,Lebanon,33.854721,35.862285,2023,2
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1981,2062
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1982,1852
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1983,1617
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1984,1260
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1985,1109
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1986,781
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1987,891
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1988,1098
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1989,1291
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1990,1532
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1991,1923
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1992,2579
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1993,2081
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1994,1494
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1995,1576
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1996,1611
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1997,2007
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1998,1356
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,1999,1052
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2000,1451
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2001,1723
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2002,1985
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2003,2883
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2004,2341
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2005,1914
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2006,2467
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2007,3866
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2008,5795
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2009,5435
Pakistan,30.375321,69.345116,Africa,Libya,26.3351,17.228331,2010,4888
